Time,Amount,Class,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28
769,226.046438887627,0,-0.4581442737642269,-0.13099290482614936,-0.8362931307319059,-0.2622859647116548,-1.1378492027239624,-0.6202128259173367,-1.0238840078414224,-0.11075517053694263,1.1982522537215279,0.0618419579162241,0.4541550488533049,0.19430841266755497,-0.5086114015490228,-1.7835330993364331,1.4831422064573228,0.7893482728392524,-0.14201542552302968,-0.41001870559878556,0.35560760213701,-0.9423807578538805,-2.502466989548015,0.9318657634450085,0.33327064931383943,0.3595756655993745,-0.012761389187153424,-0.03784118268844549,1.4713644981603908,1.051332242455001
59735,153.01651049588617,0,0.8816203644170655,0.9821463674254431,-0.4309351570000299,0.02013948370444449,-0.6889129337266919,0.5965231935136953,0.16884085837044754,1.6305209682021367,1.0678505422156759,-0.9484131191557731,-0.33255986757614914,-0.79063704320385,1.2631361711587736,0.5560632117315661,0.8344902332433285,-0.17583434803223172,-0.02323124665229568,-2.018596825502258,1.0422098092772452,1.1423992318194416,-0.15224545242655244,1.3498391157231908,-1.0161195668556497,-0.8930523794559069,-0.11403615185143845,-1.1566013797691341,0.6799216367652962,1.0916809550670914
62955,120.29906404717204,0,-0.2511168594020743,-1.9926284207722151,-1.0924231290987567,-0.48583960312185565,0.4609037799144769,-1.4337533989645816,0.33215066328113724,1.8322173751221886,0.3836144887372073,-0.3482819504058406,-0.231580009120456,-0.7659649644531681,0.04408121590879491,-0.4015639393422104,-0.37629930177643484,-0.2829630943078135,-0.717106459626067,0.3420892596599752,1.8499851416967474,-0.8623376544715133,-0.007981174400572104,0.5948598840038842,-0.3521308274873047,0.8194015608466539,0.9396291362480351,-0.1240008145004187,0.6695585912316007,1.147202375262696
64925,95.95741578800687,0,-0.6056798736104871,0.1760499055233748,-0.6402354756160041,-1.1169867347878988,-0.6190885301242441,-1.694378541502442,-1.4149221093835616,0.36122268754146103,0.2948420627440614,1.2183125393641006,-0.45753518278677013,0.06363272100926892,1.4256404825141897,-1.0379294581687666,1.560906111985019,0.6192250823136254,-0.9240255728495739,0.006224566920106163,1.0141614997957877,0.06828109479170251,-0.3670131356160717,0.46964654890108476,-0.07413156451260663,-0.03364200969550259,0.49123826135612847,-0.6670974967358732,0.2638979149114763,0.6756213825802039
67969,199.11796360978533,0,-1.7650829063230842,-0.6601570524040813,-0.9013630370494848,0.49631679815722596,1.2264967995602003,-1.6748182049708424,-2.0871932530325044,-0.9013864303613109,0.7028513250150789,0.21062034445933644,0.47552900697891426,-0.14164733752871686,0.9819541561250306,0.9981215295719528,-3.7192019719074225,-1.187760185449073,-0.38890637079965956,1.5658351170427418,-0.11429134026887158,-2.4962560909396725,1.0438282248509738,1.223978875743383,0.1329638443765293,1.5344371466188498,0.5674974636255914,0.3952598245660093,-0.27104527657438526,0.6535842149319719
5311,25.23948050899317,0,-1.7557578951116601,0.12116109118186855,-0.14470952760797803,0.372696519555908,-1.2265981165710877,0.5253068746133832,0.051326467932734945,0.8735878159687075,-0.14247790355223008,0.046562558880495396,2.5561654260022055,-0.6369878226693846,0.3393107422135811,1.7234375917410214,-0.3520654778022125,-0.7702828493959641,-1.1798691980378229,-0.1616699049594861,-1.4230368892341083,1.497032088033119,-0.41194982340896263,-0.9520649766819033,0.31840034425860364,-1.0667071868544515,1.05735600715401,0.8862420528731272,0.7282979922359895,0.8979811930569813
83104,206.44255896229993,0,0.21590387052622748,-0.3744506329652646,1.6008608123314565,0.5406627054692663,0.6629276403772242,-0.5817935295358282,-0.8263521735670675,-0.4650912372365926,0.35002870190735463,-1.0644135289881984,-0.6528458869825692,0.7980967839438227,-0.40890191717288515,1.1062022002093372,1.429452306038305,-0.985761595185808,0.582005909294468,-0.341487319710183,-0.9051078795997739,0.7876434856853562,0.19263253212164358,0.9080119424548813,-0.5427975376470558,-1.949876104560534,-1.1966634879784799,-0.9247044934210163,-0.4411222266952211,0.9212185476212142
53707,155.8233039469857,0,-0.0770499121260033,0.5936912896062224,-0.20352421587153044,0.8165261203490936,-1.8629115159463294,-0.6171975223494428,-1.2918800763837057,-1.4898343098108506,-0.6826082174800522,-0.34565564068453825,-0.7703265053380366,0.6747185456436633,-0.33080864855819025,0.05492863116832983,-1.1084448317064965,1.1293155534771675,1.1460052813727728,0.03504339281471005,-0.3534058497240059,0.21468183061451596,0.43822599148431796,-0.6654489739904688,0.1548740375947106,-1.0338027243400463,-0.4844002484707338,-0.5675661119832826,0.3588213747729591,-1.0568674474114725
85305,137.89645951581232,0,0.8874450191196289,1.232543786207963,1.1747398570335101,-0.6239975519362333,-1.1172910692454534,1.7437260693864451,-2.0127244028476006,1.9535420822161074,-1.306603317343333,-0.6880219414348882,0.1501414551311721,0.9385584252278695,-0.5903947989765334,1.6485765270925452,1.3907238681575833,0.8087166327196118,-1.265791558430031,0.58597769437177,1.1068914759841868,-0.9130779416436292,0.6970022735757092,0.3490456851459831,1.1548595910828747,1.87259684614147,0.7877863346892054,2.2903468408790566,-0.6925761692599328,0.2979812447933441
28693,82.38384457671116,0,1.1302843415298645,2.5133263741906173,0.9450089010404218,0.37219504229593786,-0.9933141383036216,0.4376506325878192,-0.7057612077232522,-0.01044261574225929,-0.10590263239551999,-2.14080334754392,-1.025610641019212,2.2473115484342663,1.3588645684672944,0.5345888253536951,-0.06555723651468053,-3.165786096245231,-0.24051578580914537,-0.5024675155438796,0.30128455141255295,1.4319368928882954,-0.05731052160431623,1.1914021472718077,1.5082253310649254,0.45085545865299437,-0.3001207862751379,-1.2152042205544082,-0.2506738307360407,-0.9328223496018697
71932,28.268678433141037,0,-0.24510358856583095,-0.11339984912217328,-0.042604201619999,0.7081505423539549,-1.005732601888577,-0.729342903900421,1.5751702306881155,0.5513184184804255,1.0087245902991973,0.26207517624665194,0.5419576255560385,1.7225273798307474,-0.8887828919482428,-0.15177502924599656,-0.7128073190692852,-0.5453870449629167,-0.6960431106046615,0.5833019340224707,0.691506100726536,0.06439011736468532,0.6169950678397197,0.021504249174309754,-0.401601805173021,-0.7823131564184294,-0.6520398312643979,0.0957338773314089,-0.12211136896597818,1.9706794629145237
25658,55.08630580644953,0,0.9486498964101034,0.7379727520802429,0.9615401838992422,0.21925308040848465,-0.63750233606988,-1.3872301972652963,0.8615531993129063,-0.32530722036944804,0.6897966106388231,-1.3344553452017252,2.2912250850409426,-0.503253566328603,-0.17474154811532422,-1.2481965651889884,0.7295375995937965,1.2545796373661904,0.07945640132517905,0.5032173238617198,0.31810889657526337,0.9394748269083043,0.1260684346358781,-1.7725423998876344,-0.1586222230794379,0.8719146931286779,2.526749609341715,0.2975427162322571,0.7081939065297779,-0.7440866271232759
84478,157.77970778589244,0,-0.561846112917767,0.34215406394860565,0.23067188264719166,-0.6018041637466323,0.7866800502617367,1.8815086551469629,1.465568964364575,0.5345569158898313,-1.0805096459410832,-0.4001627437335762,2.051736362030387,-0.21305059663098982,-0.17760598270277836,-0.9943173020621998,1.2600663472778422,-1.0193947000520582,-0.355425606434394,0.5181269076816591,1.3711112187258212,-0.6327577405082648,1.2724231061745008,-0.44752187984630454,-0.6528561959249087,-0.6059777994578898,-0.399804197766486,0.10617729763685199,0.39859965958727356,-0.29816070160611197
18431,3.229437941125136,0,-0.14988985005231695,0.4160815193483018,-1.4288499197250164,0.16755807774570194,0.7176135422886365,0.23839871221776368,-0.7409756210094023,-0.8261199595314518,-0.7011126471321951,0.11624559689227969,-0.42117647275233844,-0.8795226486082528,2.258833514598916,0.9323854912347568,0.8652354536998557,-2.5799470158908813,1.1202428652785752,0.7784377734449268,0.4568016490143631,0.6660046362028681,1.561701634369637,-1.0775030385165374,-1.8666297630151616,0.7978113025548449,-0.465510095556225,-1.480415112953948,-1.1001439248460092,-0.2565440795164867
2747,152.34931298463286,0,-0.17848492700112717,1.4757999475823749,-0.03888163560682953,-2.1852909728621692,-1.0068712496823087,-0.43530498661506767,1.072420791907251,-0.11559546062739241,-0.39387720774828666,-0.7670511915766786,-0.9389114073406659,1.2689702721979803,1.1388237424367023,-0.5367039109866194,0.054980141637065244,0.8980079319234295,0.5251656217974936,-1.3526848047347555,0.772651123071612,0.4969108028657078,-0.1602821105698944,0.3518955379512635,0.3747157609416597,-0.2288942540640941,-1.4500193674265829,1.342208121227775,0.9173197053441825,0.8366579116036928
59150,27.452992962283734,0,1.5790625462336425,-0.6841933928473997,0.2059541018421014,0.18857206678463265,-0.19620324171414805,0.19656496248445823,1.2377369484299512,0.9168205083033857,-1.4089520672055167,-1.167158063858291,1.0172335717175651,-0.3580765222764056,-0.18380704583476104,-1.1278145430398603,-2.2451222777489512,0.43996963597494027,-0.4367062971362016,-1.1135182830022377,1.870240175242992,0.13424888553348255,1.3576325251988277,-0.7741657404797871,0.40710490485880485,-1.2382563102345712,0.5027273298756938,-0.23854439800274727,-0.9544724190140851,-0.6345062486133365
65725,15.584618389080026,0,-1.278486106946232,-0.35828499851475887,1.7629683942031154,-1.3009824548465903,0.45438602766915326,-0.4168363266655371,1.4860048217842436,-0.17951487072354508,-0.7475250606083554,0.44935614147147984,0.7857862973593635,-0.25197680926979976,-0.7979238763190851,0.48137112130290854,-0.29717253678118943,-0.914143968091405,-0.2309905342617504,-1.6563736420038415,-0.13508302106892076,-0.11392797144717261,0.45896217445577836,-0.831111558659994,-0.33733795076127304,-0.003371586813350233,1.093363244681539,0.4727821518504179,1.1218181756015853,-0.6971832771586036
84654,12.296039804987048,0,0.05913765614466894,-0.17547365864998132,-0.9316591427992701,-0.16937668585722454,-0.18500531190379285,0.5086177279671764,-0.2563230907395222,-0.8432350001578044,-1.263309614014828,-1.5873356267575447,0.47595481679912616,-0.012949262070267836,-0.8552969084609805,-0.17939310743637088,1.5252759157448912,-0.929346939917091,-1.389566591589223,0.5167004041821389,0.5505506519931224,-0.24015907150145807,-0.6704207157654969,-1.0300484726012487,-0.11728705412087163,0.23325549610185273,-0.749627336470378,-0.5609957413741905,0.18030299554966522,0.15967989510692832
35773,2.762817940307182,0,-0.6960350773298893,-0.984848643997843,0.4578250557951102,-0.6067435316077276,1.5771369804276374,-1.6952472906133524,-0.47919707989423677,0.9215472008891076,-0.35067088246212336,-0.9428473038754049,-0.15385868614451143,-0.09197467854054031,1.2536842367432843,-0.14089926952041143,-0.7074823792486448,-0.14809717364219338,0.041170126653616884,1.3344570393672865,-0.10452497972725007,-2.9465648543026273,0.031733650883855796,-1.936793492788511,1.2563146568696977,-0.04446715286920903,-1.2164554231332823,0.9307738481624429,-1.0440538315344199,0.22977725111342387
67435,74.14690733505861,0,-0.2990149724967757,-0.0014749348400341813,-1.2307934007896677,-0.1394892514960646,0.382000741448371,-0.4017644298419464,-0.08774582459824475,-0.36099404580426103,-0.4917534245898555,-0.054130202485644985,0.5357996404250643,-1.258312575330577,-0.4552593111673185,-0.7460590282356571,1.1451133641238267,-0.37482970029012813,0.6686244298885804,0.49925820675859767,-1.1031014302175768,0.49536180438182237,0.06444634788122343,-0.5728072387591452,1.053889165874739,-0.6377314701323442,-0.247454663160862,0.9318656822116059,0.11434890185057714,0.7864625565284723
56886,24.62329116893683,0,-0.34178257132284867,0.6579699230702358,1.5429159370851064,-1.7405255388284921,-0.8632328859993156,-1.0566557790173339,0.09191352704185395,-0.38204109846855655,0.8290412666069443,-0.24120836999995934,-0.2318991319464194,1.4971875847868141,-0.3043233435643543,-2.566719135390673,-1.396979573635783,-0.12957872043458651,-0.8401008611965187,-0.6610258086471228,-0.02201657596826967,-0.3944508241683515,1.2123010435115933,0.8232961809826748,-1.3641546004860197,-0.31881729759332506,-0.12430190583674215,-0.4952906342370412,-0.5015207225139752,-0.1970933909053821
66803,454.9902548838857,0,0.07206393354443412,0.8283619575238471,1.223709993212651,0.5172743834201601,-0.7637682529851483,-0.07894791502511313,-1.309194236504422,-1.1291279347545082,0.27291382727529734,-0.41072117244891,0.6637109404585806,1.839619667757375,0.7031174190732327,-1.1653516858636201,1.2574676504209998,2.016077429015449,-1.2997787751400036,0.5745996280419922,1.307751799420167,0.24965211274728466,-0.9660927759888577,-1.6550808995405715,-0.41730915696316945,-0.09281735437846728,-0.46486821305490617,-0.16244551643462835,-0.7996084167552404,0.9212459604535972
31551,85.43417071658428,0,1.3469175028094484,-0.1838257115710036,-1.198923341959756,0.7227475658464318,-0.9667296662952176,-0.9559563021265488,-0.5738531635876478,1.547492311248088,1.0724848221399228,1.2997381880336452,0.34060397787125285,-0.6138149829337805,-0.05646154095865706,-1.6276216403835548,-1.8963390691085784,-0.2417169424186599,1.0290488773489956,-0.25131717364737516,-1.5841420800847765,-1.4623399758094067,1.0403269917154392,0.32769855904800044,-0.4393280312116887,-0.028343008471648043,0.19605547718013752,-0.20515292951038216,0.8500983852017179,-1.9540827214801915
11394,14.836691898033932,0,1.9020003670073793,1.142035929103062,1.7411491232969423,-1.1657666492473877,-0.699269034704567,-0.5989626262648562,1.112864934179141,1.064284769949971,-2.134658539701671,0.4497892803442228,-0.08892282596379227,1.4088273711247505,-0.6396169961421793,0.9400553987979019,-0.6842979169482567,-0.8984361353473757,0.22082561913547846,0.3598737488239414,0.5264868618621883,-0.4564526276421664,-0.18418018844420836,-0.6665188819262957,-0.7006809788318478,1.5367807638506565,0.8874379975621588,0.4476097295835653,-0.48639183815998843,-0.9054828472837101
69092,116.71991237783774,0,0.656571497753158,-2.0737825384000668,1.0770895342590667,-1.5501453621908527,0.02153675950544913,-0.5502881313501041,-0.5575618844945075,-0.25373152592038856,-1.0860179812569082,0.6513405496022833,0.8000173719623053,-0.4687226259037016,0.16830554381329682,2.1966693846421412,-0.6141090556944566,0.45525160908054413,0.14937002223984686,-0.20692164653498418,-0.10472653419176793,-1.3201307089252656,1.9959652989578835,-1.3959520021756318,0.5407882815928011,-0.014956183641440381,-0.9333995396780546,-1.0567843785374393,-0.008442690481005658,-1.161937905613175
3890,228.02715668182665,0,-0.9791329666808096,2.3253820566823906,1.2652056916478573,-1.0984184760624418,-0.23550602646441487,0.25816298114611097,0.073346861423625,-0.8707554010485933,0.3461358495778606,-0.7948397411701152,-1.2005187397741652,1.383324854655968,0.8731365131786403,-0.17134899165540438,-1.7104452742889829,0.37464856039662975,0.1900636341538649,0.8596252312878954,0.11754834683927924,1.3432614945275754,-0.6090543535656688,-0.8369786353162251,-0.031273659185956176,-1.5386424811727057,-0.8429407705856015,0.13638924825434864,-1.1154436349242343,-0.49614933388786664
41606,136.7195885090287,0,-0.1746268055654237,0.5672566126252463,1.5698933830756918,0.554121909248907,-0.46957515401410976,-0.3820863167023573,0.4761201930504542,0.6788857909006114,0.2735211472389544,1.4657209011267291,0.8326350007931655,1.148815396252985,-0.8763627964791222,-2.8918858981640736,0.2980030272084461,1.0985672311257908,-1.1614945589598111,-0.6175225981684093,0.4843914107107158,0.34272864449514406,-1.1923206483684274,0.24984692095507646,0.8696434703974772,1.5555274232615715,-0.8885143921500511,-0.4660156340918533,0.3071133448248718,0.8650286523182867
80038,7.9519360769488925,0,0.2606021305974421,-0.4304355740914681,1.1261689091393843,-0.25439498851776154,0.5818099560386113,-1.0148888014071737,1.2449199397867752,0.40274051132342276,-0.3295745374919637,-0.7233220114547296,0.9100586536579808,-0.9086901426172159,-0.6524899018025156,0.08017470589065077,-0.2686411416613683,-0.38047953980534616,-0.2374425057979415,-1.4759406014040206,-0.029763882960232614,1.1995108887064012,1.0878109709061123,0.589802437790257,1.3195829795271234,-0.5676996511188181,0.9947707224752064,0.8860528287488005,0.41508617483869725,0.44942921667060787
10627,226.22513571021688,0,-0.4069232623351696,0.46210166145346804,-0.3362843674989955,-0.3926164398342353,0.3429293177943689,0.4127041635969325,0.6039358936698139,-0.41145507910583007,0.964404947264188,0.24427648122633377,-0.8317433845724432,0.28509449111084095,1.3486181363760403,1.4595071376103155,-0.4575794441602031,0.4958679659752773,1.746485376633792,0.5943894280215977,-0.2131576790125527,-1.3184727324342145,0.057001653914845817,1.3822789510073707,0.022651813385689393,-0.35617479900716165,-0.8539165090452904,-0.32527104013357305,0.517107541061984,-0.4770184715723136
8792,157.95363818430772,0,-0.2770749761862646,-0.1527870003031863,1.5023190685744763,-0.33817865790166524,-1.5795701364958001,2.0856761487145383,0.9316074660137551,-0.09195484247122046,-0.04890520395440763,0.1986312093007352,-0.8989074973145705,0.8439071394761347,0.06351690222008197,0.0651430948725048,-1.6146589390782207,-1.2419716478867984,-0.8684511287087252,0.9328681192663114,0.7496949361034307,0.5131861712824595,-0.8389732820232977,-0.8510556665881376,-0.4724610254039203,-1.3244099244201442,-0.6006649429768418,0.9921306976021564,-0.687566937145406,-0.8481540608152884
73969,17.233625638068144,0,-0.07116055394194926,-2.089217950327953,-0.8932529035903695,-0.8589910329090072,-1.2740188870818205,-0.3574199328078734,0.43274700699779717,0.5912328001616881,2.282792086399815,-0.7273249491590815,-1.731563725862364,1.6842877042177773,-0.7461107469591346,0.5679630743820755,-0.9351026164252788,0.6155312857236119,-0.5649983517340506,-0.7630505602669864,0.2669485480081952,-0.30070983912708826,0.013017414501454468,0.7937145723822504,0.05165634467709251,-1.0277776445570976,-0.9395931338227517,1.008806284920585,-1.2386297741236432,1.222875739886419
43001,5.317494646161848,1,0.7722121711046261,0.04690570674182431,-0.7753788815300137,0.14447201815739116,-0.9843768701647093,1.3025020093170392,0.29015473905553085,0.22848490164731244,0.10151065379757265,-1.3006584149920928,0.8751784326672629,1.8888987902497745,-0.873308858653586,0.4125151636523264,-1.6166323972490184,-0.5279349757639813,0.9493124747850621,0.20218168333334358,-1.0504189720795285,0.7180364094815911,-0.13814220308468164,0.6198142349256631,1.7074304902611777,-1.4161816675500905,-0.6409562403766618,0.8480506937961325,0.03802496559191492,0.6808198212982441
76552,81.48868277478213,0,0.5301816954033818,0.9115069486070524,-0.45534416641367426,1.327308958186537,-0.8078250172447289,-1.5461660563332595,0.872571130960704,0.3694810914032364,-0.6277602695410686,-0.32713678755667763,0.056381733139439075,1.4259069072987252,1.2073674163568282,-0.16077028283010789,1.2252748732166778,-0.3259442897554545,1.0970510297665457,-0.5726110983648065,0.8317345340444239,-1.429287242349836,-1.130135212438824,1.477519106928108,-0.826114935461005,0.05347606983762508,-0.26113233047708284,0.2996780782748699,1.1124345541422387,0.47314245422703916
23897,16.96452157839819,0,-0.610165670487756,0.9637922543256028,0.33358473119732934,-1.08263217359231,-0.6391147064849416,-0.7628960307057923,-2.3280061211618905,0.2613193197291716,1.5678668483069924,-0.603107552414173,-1.0143036796273908,-0.03458207677241443,-0.6432440772857634,0.3259331219948242,-1.4506736175336699,0.3464186681082936,-1.1503132158883387,1.3877537069220394,-0.6621885666383307,-0.2772818427941175,-0.2340456436981605,-0.507340161342859,1.0593230077222195,2.1174391163517132,0.45944418809397897,-0.3692146965596955,0.16353993383516166,0.6501091260548154
68148,179.93337977390408,0,0.5928341706330744,0.25169779786596336,-0.9178534260155604,0.4361244524119554,-0.40333839930269416,1.2950866335437339,0.7064810624641843,0.7293495720076776,0.02009929767280293,-1.375302090624105,1.0255011948730945,0.26343313770052523,1.0882338464241408,-0.8654442824800843,0.41850444657359875,0.40619787509886596,0.06733683822133119,0.13465493503591716,2.8502326347234512,-0.2799609218146107,-1.0374742281017533,0.016832037440351333,0.5878091036029051,-0.7790564439892129,-2.0016652620535624,1.037393528524049,1.1215965810014221,-0.8283777297121823
23483,44.368838327595434,0,1.7243613593342195,0.9577716312789476,-1.1977649823329932,-0.24220509717428435,0.35643330865571227,0.21866812456770554,-2.0761134804730337,-0.5580710526033158,0.6151563214312299,-0.756874681960474,-0.40893442836941823,0.031861708364526474,0.4526971752659228,-0.0011411486859838798,0.7684654985135714,-0.8334989082768366,1.3091636762947678,-0.18593813973374637,-0.5231224317119606,0.4074758988915054,-1.5644819011823565,-0.8288419312127215,-1.1959515099657785,-0.24180064019120712,-1.2132836232744617,0.057056270515396926,-0.3970645391867737,0.907356729507228
